date,time,group,% change
2026-09-04,15:29,MOLDTKPAC,-0.6258
2026-09-04,15:29,MONARCH,-0.4741
2026-09-04,15:29,MONTECARLO,5.5581
2026-09-04,15:29,MOREPENLAB,17.2819
2026-09-04,15:29,MOSCHIP,3.25
2026-09-04,15:29,MOTILALOFS,-0.2885
2026-09-04,15:29,MPHASIS,0.9167
2026-09-04,15:29,MRPL,0.7027
2026-09-04,15:29,MSPL,2.194
2026-09-04,15:29,MSTCLTD,-0.4475
2026-09-04,15:29,MTARTECH,1.1155
2026-09-04,15:29,MTNL,-0.8959
2026-09-04,15:29,MUFIN,0.5923
2026-09-04,15:29,MUKKA,21.8033
2026-09-04,15:29,MVELECTRO,30.2687
2026-09-04,15:29,MVGJL,15.9224
2026-09-04,15:29,NAHARINDUS,1.2581
2026-09-04,15:29,NAHARPOLY,-0.391
2026-09-04,15:29,NAHARSPING,-1.4621
2026-09-04,15:29,NAUKRI,-0.2796
2026-09-04,15:29,NAVA,-1.3646
2026-09-04,15:29,NAVINFLUOR,0.0526
2026-09-04,15:29,NAVNETEDUL,-1.4274
2026-09-04,15:29,NAZARA,3.4517
2026-09-04,15:29,NBIFIN,-0.407
2026-09-04,15:29,NCC,1.6984
2026-09-04,15:29,NDTV,-0.1076
2026-09-04,15:29,NELCAST,1.4306
