date,above_20_ema__pct,above_20_ema__50_50,above_50_ema__pct,above_50_ema__50_50,52_week_high_low_within_10__low,52_week_high_low_within_10__high,3_above_200_ema__pct,3_above_200_ema__50_50,5_advance_decline_ratio__advance,5_advance_decline_ratio__decline,current_previous_yr_volumes_crores__current,current_previous_yr_volumes_crores__1_yr_back,drawdowns_peaks__blw_3,gold_etfs_nifty_1_month_chg__gold,gold_etfs_nifty_1_month_chg__nifty,breadth_above_500_trend_reversal__up_4_5_today,breadth_above_500_trend_reversal__down_4_5_today,breadth_above_500_trend_reversal__up_20_in_5d,breadth_above_500_trend_reversal__down_20_in_5d,breadth_above_500_trend_reversal__above_20dma,breadth_above_500_trend_reversal__below_20dma,breadth_above_500_trend_reversal__above_50dma,breadth_above_500_trend_reversal__below_50dma,breadth_above_500_trend_reversal__above_200dma,breadth_above_500_trend_reversal__below_200dma,new_high_low_bearishness_bullishness__high,new_high_low_bearishness_bullishness__low,nifty_500_above_below_200_ema__above_200_ema,nifty_500_above_below_200_ema__below_200_ema,nifty_500_above_below_200_ema__60,oversold_overbought_rsi__oversold,oversold_overbought_rsi__overbought,weekly_rsi_50_50__below_rsi_50,weekly_rsi_50_50__above_rsi_50,10_from_10dema__10_10ema,15_up_10_down__15_in_5d,15_up_10_down__10_in_5d,4_advance_decline__4_advance,4_advance_decline__4_decline,4_advance_decline_today__4_advance,4_advance_decline_today__4_decline,4_advance_decline_today__net_breadth,52_wk_high_low__new_52_wk_high,52_wk_high_low__new_52_wk_low,52_wk_high_low_today__new_52_wk_high,52_wk_high_low_today__new_52_wk_low,above_10ma__pct,above_200ma__above_200ma,above_20ma__pct,above_50ma__above_50ma,mbm_2_0_magnitude__abv_10ma,mbm_2_0_magnitude__abv_20ma,mbm_2_0_magnitude__abv_50ma,mbm_2_0_magnitude__abv_200ma,mbm_2_0_velocity_advanced__breakouts,mbm_2_0_velocity_advanced__breakdowns,mbm_2_0_velocity_advanced__up_close,mbm_2_0_velocity_advanced__down_close,mbm_2_0_velocity_advanced__new_52_wk_high,mbm_2_0_velocity_advanced__new_52_wk_low,mbm_2_0_velocity_advanced__net_nh_nl,mbm_2_0_velocity_advanced__15_52wh,mbm_2_0_velocity_advanced__15_52wl,mbm_2_0_velocity_advanced__net_15_h_l,mbm_2_0_velocity_advanced__30_52wh,mbm_2_0_velocity_advanced__30_52_wl,mbm_2_0_velocity_advanced__net_30_h_l,mbm_2_0_velocity_basic__4_advance,mbm_2_0_velocity_basic__4_decline,mbm_2_0_velocity_basic__net_breadth,mbm_2_0_velocity_basic__3_range,mbm_2_0_velocity_basic__5d_range,mbm_2_0_velocity_basic__volume,mbm_2_0_velocity_basic__15_in_5d,mbm_2_0_velocity_basic__10_in_5d,mbm_2_0_velocity_basic__10_10ema,net_breadth__net_breadth,net_nh_nl__net_nh_nl,volume__volume
2025-05-28,76.907,50,,,6.3777,14.8812,52.0634,50,,,,,122,,,100,30,24,0,1520,428,1528,420,1069,880,36,6,,,,,,,,,,,,,,,,,,,,,,,,66.535,74.5805,73.7414,46.9891,15.3011,7.6505,46.7742,35.4839,1.6288,0.2468,1.382,14.0671,8.6871,5.3801,41.1155,37.1668,3.9487,7.157,2.7147,4.4423,49.9506,11.155,0.6818,3.307,0.9378,0.0987,,,
2025-05-29,75.0833,50,,,6.7917,15.5,53.1667,50,,,,,128,,,100,43,33,0,1484,465,1514,435,1091,859,39,7,,,,,,,,,,,,,,,,,,,,,,,,63.9546,72.5838,72.8797,47.7811,15.1381,8.284,44.2997,44.6429,1.7258,0.3452,1.3807,14.2012,8.925,5.2761,41.8639,37.2288,4.6351,6.7061,3.6982,3.0079,51.43,11.6371,0.6737,3.5996,1.3314,0.1972,,,
2025-05-30,71.8633,50,,,7.5865,15.2147,51.7716,50,,,,,182,,,92,57,27,0,1419,531,1494,456,1054,897,50,8,,,,,,,,,,,,,,,,,,,,,,,,57.6923,68.9842,71.9921,46.5483,15.8777,10.6016,38.1988,39.5349,2.2189,0.3945,1.8245,14.0039,9.8126,4.1913,41.2229,37.4753,3.7475,6.0651,4.1913,1.8738,42.6529,10.8481,1.1329,3.4024,1.43,0.1479,,,
2025-06-02,70.6198,50,,,7.4793,15.8264,51.3223,50,,,,,158,,,123,47,25,0,1399,555,1487,467,1059,896,53,6,86.8201,12.7615,60,13,141,0.3814,0.6033,,,,,,,,,,,,,,,,,58.0882,67.7941,71.0294,46.1765,18.8235,10.6373,47.1354,32.7189,2.2549,0.1961,2.0588,14.7549,9.7549,5,41.9608,37.0588,4.902,8.8725,3.4804,5.3922,38.0882,8.8725,0.7717,2.7941,1.7647,0.098,,,
2025-06-03,65.1163,50,,,7.8904,15.8223,51.495,50,,,,,108,,,67,22,16,0,1296,657,1455,498,1060,894,40,7,,,,,,,,,,,,,,,,,,,,,,,,53.0943,64.6365,69.8919,46.2672,14.6857,6.4342,34.4482,38.1679,1.4735,0.2947,1.1788,14.4892,10.3143,4.1749,41.6012,37.4263,4.1749,5.0589,2.4558,2.6031,43.3202,8.7426,0.5178,2.4067,2.0138,0.0982,,,
2025-06-04,67.6214,50,,,8.3852,15.8572,52.2208,50,,,,,86,,,95,20,12,0,1350,605,1466,489,1081,875,42,9,,,,,,,,,,,,,,,,,,,,,,,,55.4246,65.5866,69.9558,46.9809,14.7766,6.2347,46.8439,33.0709,1.7182,0.3927,1.3255,14.3348,9.8184,4.5164,42.3171,36.9661,5.351,6.9219,2.0619,4.8601,49.5336,8.3947,0.4098,1.9146,1.9637,0.2946,,,
2025-06-05,71.3397,50,,,7.6317,16.3003,53.7122,50,,,,,50,,,115,4,15,0,1429,527,1485,471,1114,843,57,6,,,,,,,,,,,,,,,,,,,,,,,,58.6647,68.434,70.3976,48.5518,18.164,3.3873,43.7838,18.8406,2.16,0.2455,1.9146,15.0221,9.8184,5.2037,42.9553,35.5916,7.3638,7.9529,0.6382,7.3147,49.19,8.2965,0.576,2.4546,1.2273,0.0982,,,
2025-06-06,73.8698,50,,,6.9681,17.0883,56.0763,50,,,,,84,,,111,18,21,0,1470,486,1550,406,1162,795,72,5,,,,,,,,,,,,,,,,,,,,,,,,62.7393,70.594,74.1286,50.8591,18.0658,6.1856,44.837,26.9841,2.3564,0.1473,2.2091,15.7585,8.9347,6.8238,44.2317,34.0206,10.2111,8.1001,1.6691,6.431,48.4536,9.2784,0.5766,3.3382,1.2273,0,,,
2025-06-09,79.8184,50,,,5.6954,18.2006,59.5543,50,,,,,50,,,155,9,23,0,1606,352,1643,315,1240,719,76,6,86.6109,13.3891,60,12,137,0.3719,0.6125,,,,,,,,,,,,,,,,,74.143,78.0118,79.1381,54.8482,25.5142,4.0646,42.4184,30.1205,2.3996,0.2449,2.1548,17.0421,7.4437,9.5984,46.2782,30.8521,15.4261,10.8227,1.2243,9.5984,45.1028,8.5211,0.902,3.526,0.9305,0,,,
2025-06-10,80.6559,50,,,5.4795,18.7215,61.1872,50,,,,,58,,,100,11,28,1,1617,338,1661,294,1263,693,75,5,,,,,,,,,,,,,,,,,,,,,,,,74.8403,78.7224,80.1966,56.3145,17.0516,4.1769,44.0922,31.7647,2.6536,0.1966,2.457,17.2973,7.2236,10.0737,46.8305,30.7125,16.1179,7.5184,1.3268,6.1916,49.484,7.9607,0.8152,4.2752,0.7371,0.0983,,,
2025-06-11,80.9208,50,,,5.0601,18.4985,62.2978,50,,,,,76,,,107,19,23,0,1620,335,1680,275,1278,678,49,5,,,,,,,,,,,,,,,,,,,,,,,,74.5214,79.1851,81.2469,57.4374,23.0731,5.2528,38.2979,28.0374,2.1109,0.1473,1.9637,16.7894,6.5783,10.2111,47.4718,30.1424,17.3294,8.8365,1.4728,7.3638,38.3898,8.4438,1.2623,4.9092,0.6382,0.0491,,,
2025-06-12,70.9718,50,,,5.8555,16.985,58.887,50,,,,,304,,,38,47,19,0,1404,553,1572,385,1205,753,35,4,,,,,,,,,,,,,,,,,,,,,,,,51.1308,68.4857,76.352,53.6873,11.5536,13.0285,30.2128,37.3585,1.6224,0.1475,1.4749,15.6834,7.4238,8.2596,45.4769,34.0708,11.4061,3.4907,4.8673,-1.3766,29.3019,6.1947,0.6492,3.7856,0.885,0.0983,,,
2025-06-13,58.9627,50,,,7.1784,17.0124,56.0996,50,,,,,142,,,36,23,16,1,1171,787,1501,457,1148,811,30,13,,,,,,,,,,,,,,,,,,,,,,,,41.6421,59.2429,72.1731,50.885,8.3088,20.7965,39.0533,14.4208,1.0324,0.59,0.4425,15.1426,8.9479,6.1947,44.1986,37.2173,6.9813,3.2448,2.999,0.2458,36.4307,3.0482,0.4017,3.0482,0.7866,0.295,,,
2025-06-16,61.8107,50,,,6.8724,17.4486,57.5309,50,,,,,86,,,72,17,9,1,1226,736,1489,473,1174,789,50,10,85.1464,14.8536,60,15,122,0.4428,0.5399,,,,,,,,,,,,,,,,,42.6478,57.6942,70.9331,52.0274,11.4314,10.7474,47.4359,16.3636,1.5144,0.3908,1.1236,15.5838,9.0865,6.4973,44.8461,36.3947,8.4514,5.4226,1.7587,3.6639,30.8256,2.6869,0.3161,2.296,0.9282,0.1954,,,
2025-06-17,51.3267,50,,,7.5041,16.6252,55.5141,50,,,,,191,,,48,38,6,1,998,961,1387,572,1128,832,37,7,,,,,,,,,,,,,,,,,,,,,,,,34.7912,47.8624,65.602,49.5823,10.9582,9.14,33.6323,46.2366,1.4742,0.2948,1.1794,14.9877,9.7789,5.2088,44.1278,38.9681,5.1597,3.6855,4.226,-0.5405,40.1474,2.8993,0.2672,1.1794,2.113,0.2457,,,
2025-06-18,46.7247,50,,,8.5821,16.4594,54.063,50,,,,,115,,,39,21,4,1,917,1042,1334,625,1097,863,33,8,,,,,,,,,,,,,,,,,,,,,,,,30.9091,43.8329,62.7518,48.2064,9.484,7.4201,34.1969,35.0993,1.1794,0.344,0.8354,14.8403,11.0565,3.7838,42.9484,39.7052,3.2432,3.2432,2.6044,0.6388,50.6634,3.0467,0.2233,1.0319,3.0958,0.1966,,,
2025-06-19,29.4824,50,,,10.9731,14.5342,48.6957,50,,,,,483,,,14,81,4,1,579,1381,1095,865,980,981,23,16,,,,,,,,,,,,,,,,,,,,,,,,18.2532,28.7537,50.3435,42.1492,6.5751,22.2767,22.3881,39.4273,0.7851,0.7851,0,13.2483,14.1315,-0.8832,40.1865,44.6516,-4.4652,1.472,8.7831,-7.3111,26.2022,5.6428,0.2552,0.8832,4.0726,0.4416,,,
2025-06-20,41.6805,50,,,10.0993,15.3974,50.5795,50,,,,,75,,,75,13,6,2,810,1151,1209,752,1023,939,18,16,,,,,,,,,,,,,,,,,,,,,,,,26.8137,36.6667,55.6863,44.1176,15.4902,6.5196,40.5063,27.8195,0.7843,0.7353,0.049,13.9706,12.8431,1.1275,41.1765,42.2059,-1.0294,6.2745,1.8137,4.4608,41.2745,5.6863,0.434,0.8333,2.0098,0.3431,,,
2025-06-23,41.6256,50,,,10.0985,15.5993,50.9442,50,,,,,106,,,70,20,5,2,812,1153,1177,788,1039,927,27,11,86.4583,13.3333,60,14,134,0.3444,0.6388,,,,,,,,,,,,,,,,,29.5322,36.7934,53.655,44.7856,12.1345,10.039,41.3655,26.2136,1.2183,0.5361,0.6823,14.425,12.8168,1.6082,41.6179,42.4951,-0.8772,5.0195,2.6316,2.3879,49.5127,5.5068,0.2512,1.1696,2.7778,0.5361,,,
2025-06-24,51.8626,50,,,9.4785,16.7219,53.3526,50,,,,,68,,,96,13,4,1,1023,940,1324,638,1087,877,30,12,,,,,,,,,,,,,,,,,,,,,,,,45.7577,47.18,61.795,47.3271,24.5218,4.3649,27.8,42.6966,1.177,0.5885,0.5885,15.2035,11.6233,3.5802,42.8151,39.5292,3.2859,6.8171,1.8637,4.9534,46.3953,5.8362,0.4254,1.0299,1.6184,0.3433,,,
2025-06-25,65.9354,50,,,7.8642,18.2119,57.7401,50,,,,,39,,,153,6,9,0,1334,628,1485,477,1179,783,31,6,,,,,,,,,,,,,,,,,,,,,,,,67.7783,63.1682,70.1815,52.0844,22.5601,2.8445,47.8261,36.2069,1.3732,0.2943,1.079,16.7239,10.0049,6.719,44.973,36.6846,8.2884,10.7896,1.0299,9.7597,49.2398,5.6891,0.5292,1.5694,0.9318,0.3923,,,
2025-06-26,66.294,50,,,7.8675,18.3851,58.0952,50,,,,,69,,,61,11,21,0,1331,632,1487,476,1185,778,53,7,,,,,,,,,,,,,,,,,,,,,,,,64.9657,63.3955,70.4612,52.4534,12.1197,4.8086,38.0567,31.6327,2.159,0.3435,1.8155,17.2718,9.7154,7.5564,45.1423,36.3101,8.8322,4.6124,1.5211,3.0913,52.3062,5.6428,0.4314,2.5515,0.4907,0.4416,,,
2025-06-27,68.9855,50,,,7.6605,19.3375,59.5031,50,,,,,65,,,83,12,23,0,1393,569,1506,456,1212,750,65,9,,,,,,,,,,,,,,,,,,,,,,,,66.6013,66.7974,71.7509,54.0461,15.5959,4.9534,44.3396,25.7426,2.3541,0.4414,1.9127,18.0481,9.6616,8.3865,45.8068,35.6547,10.152,6.9152,1.2751,5.64,52.3786,6.1795,0.7782,2.6974,0.6376,0.2943,,,
2025-06-30,71.4286,50,,,7.1839,20.3612,60.2217,50,,,,,71,,,113,16,28,0,1447,519,1545,421,1234,732,65,12,86.875,13.125,60,16,160,0.3181,0.6675,,,,,,,,,,,,,,,,,69.9805,69.9318,73.7817,54.9708,18.1774,5.4581,49.3298,30.3571,2.4854,0.5361,1.9493,19.152,8.8694,10.2827,46.8324,34.4542,12.3782,8.9669,1.6569,7.3099,50.7797,10.0877,0.628,3.2164,0.7797,0.2924,,,
2025-07-01,70.5202,50,,,7.3906,20.3551,59.8679,50,,,,,73,,,76,22,28,0,1415,550,1538,427,1223,742,68,8,,,,,,,,,,,,,,,,,,,,,,,,65.0685,68.0039,73.5323,54.501,13.7476,4.8924,43.7722,41,2.6908,0.2935,2.3973,18.9824,9.589,9.3933,47.2114,34.589,12.6223,6.0176,2.0059,4.0117,51.1252,12.2309,0.4811,3.4736,0.636,0.1957,,,
2025-07-02,66.0619,50,,,7.3814,20,59.2165,50,,,,,93,,,55,20,19,1,1318,651,1507,462,1208,761,43,7,,,,,,,,,,,,,,,,,,,,,,,,57.087,62.1212,71.7009,53.8612,10.4594,6.0606,45.3271,35.4839,1.7107,0.2933,1.4174,18.8172,9.8729,8.9443,47.1652,34.4575,12.7077,4.741,2.1505,2.5904,51.4174,12.8543,0.4319,2.6882,0.5376,0.1955,,,
2025-07-03,66.2958,50,,,7.4578,20.0659,60.4038,50,,,,,75,,,72,13,20,1,1334,638,1518,454,1237,735,40,7,,,,,,,,,,,,,,,,,,,,,,,,57.7148,63.0859,72.168,55.127,12.207,4.248,42.4,35.6322,1.8066,0.293,1.5137,19.0918,9.2773,9.8145,47.8027,35.1074,12.6953,5.1758,1.5137,3.6621,58.6426,13.4766,0.3516,2.6855,0.5859,0.1953,,,
2025-07-04,67.641,50,,,7.0811,20.4199,61.1363,50,,,,,55,,,68,15,16,1,1353,621,1550,424,1255,719,34,7,,,,,,,,,,,,,,,,,,,,,,,,59.5703,64.5508,73.877,55.957,12.793,4.6387,40.8397,28.4211,1.5137,0.293,1.2207,19.5313,8.8867,10.6445,47.9492,33.7891,14.1602,5.2246,1.3184,3.9063,58.252,14.5996,0.3226,2.6855,0.9277,0.1953,,,
2025-07-07,62.6738,50,,,7.2363,20.3598,60.0981,50,,,,,146,,,63,28,17,1,1252,724,1499,477,1244,732,32,12,87.3181,12.6819,60,18,129,0.3491,0.6325,,,,,,,,,,,,,,,,,51.8213,59.2521,71.0053,54.9296,11.9961,7.8193,42.915,39.1304,1.5056,0.4371,1.0685,19.2812,9.1306,10.1506,47.4017,33.8028,13.5988,5.1481,3.0597,2.0884,49.7329,13.7931,0.3176,2.2341,1.2142,0.3885,,,
2025-07-08,60.107,50,,,7.2046,19.72,60.0247,50,,,,,92,,,53,17,12,1,1201,773,1472,502,1231,743,31,11,,,,,,,,,,,,,,,,,,,,,,,,48.1192,56.3752,69.7606,54.7142,11.3825,6.6927,37.3391,29.927,1.3679,0.4885,0.8793,19.15,9.2819,9.8681,47.3376,34.0498,13.2877,4.2501,2.0029,2.2472,52.1251,14.6556,0.377,2.0029,0.977,0.2443,,,
2025-07-09,61.2943,50,,,7.2547,19.6208,60.1401,50,,,,,64,,,72,8,9,1,1225,747,1483,490,1232,741,28,5,,,,,,,,,,,,,,,,,,,,,,,,51.1241,57.5269,70.0391,54.8876,12.219,3.9589,42.8,25.9259,1.2708,0.2444,1.0264,19.4037,9.2375,10.1662,47.5562,34.1153,13.4409,5.2297,1.0264,4.2033,58.26,16.0313,0.3514,1.7107,0.782,0.2444,,,
2025-07-10,59.5385,50,,,7.293,19.9011,60.4038,50,,,,,51,,,67,10,11,1,1194,780,1479,495,1244,730,29,5,,,,,,,,,,,,,,,,,,,,,,,,51.4425,57.4083,70.0244,55.5012,11.1491,3.5697,46.4912,26.0274,1.3203,0.2445,1.0758,19.9022,9.0465,10.8557,47.9707,33.3007,14.6699,5.1834,0.9291,4.2543,59.6577,16.0391,0.3707,2.0538,0.9291,0.1467,,,
2025-07-11,47.6347,50,,,8.0625,18.8811,58.1242,50,,,,,118,,,41,15,6,0,975,1002,1376,601,1191,786,31,8,,,,,,,,,,,,,,,,,,,,,,,,40.2832,48.7305,65.2344,53.418,8.4473,6.5918,34.6821,28.1481,1.2207,0.3418,0.8789,18.9453,9.8145,9.1309,47.168,34.6191,12.5488,2.9297,1.8555,1.0742,52.9785,13.3789,0.3623,1.5625,0.9766,0.1953,,,
2025-07-14,47.8598,50,,,8.031,19.201,57.9291,50,,,,,102,,,69,20,14,1,987,993,1341,639,1195,785,48,11,87.9668,11.8257,60,14,160,0.3184,0.6616,,,,,,,,,,,,,,,,,40.9884,47.9651,62.7422,53.3915,11.3857,6.8798,44.6809,32.3944,1.7926,0.4845,1.3081,19.3314,9.8353,9.4961,47.0446,34.6899,12.3547,5.0872,2.2287,2.8585,51.1143,12.6938,0.4036,2.0349,1.2112,0.2907,,,
2025-07-15,60.6658,50,,,7.3983,20.7974,61.3646,50,,,,,47,,,99,8,8,0,1241,737,1472,506,1269,709,56,6,,,,,,,,,,,,,,,,,,,,,,,,55.7073,58.878,69.561,57.122,16.439,2.7805,43.3234,42.1053,2.439,0.2927,2.1463,20.7805,9.0732,11.7073,48.6829,33.561,15.122,7.122,1.1707,5.9512,55.9512,12.4878,0.5383,1.8049,0.3415,0.0488,,,
2025-07-16,64.4179,50,,,6.8696,20.8145,62.9782,50,,,,,54,,,89,11,11,0,1317,661,1531,447,1302,676,43,3,,,,,,,,,,,,,,,,,,,,,,,,60.117,62.5549,72.745,58.8006,14.1394,3.998,45.1724,31.7073,1.999,0.0975,1.9015,20.8679,8.5324,12.3354,49.4881,32.1307,17.3574,6.3871,1.2677,5.1195,58.5568,12.3354,0.5552,1.9015,0.7801,0.0488,,,
2025-07-17,63.2854,50,,,6.8172,21.1499,63.3265,50,,,,,60,,,63,14,14,1,1302,676,1527,451,1314,664,44,2,,,,,,,,,,,,,,,,,,,,,,,,59.9123,63.2245,72.6741,59.4252,12.2747,4.189,36.5079,29.0698,1.9484,0.0487,1.8997,20.7501,8.2319,12.5183,50.2679,32.0019,18.266,4.4812,1.2177,3.2635,58.2075,13.2976,0.4736,1.7048,0.9255,0.0974,,,
2025-07-18,54.8811,50,,,7.4241,20.9188,62.018,50,,,,,80,,,49,18,13,1,1144,836,1446,534,1287,693,43,1,,,,,,,,,,,,,,,,,,,,,,,,49.4398,56.0156,68.4364,58.1588,8.7677,4.7735,41.1111,33.6735,1.9484,0.0487,1.8997,20.3117,8.4754,11.8363,49.4398,33.0736,16.3663,3.6045,1.6074,1.9971,54.4082,13.0541,0.3709,2.4355,0.9255,0.1948,,,
2025-07-21,53.8024,50,,,7.7674,21.1875,61.0411,50,,,,,122,,,66,30,14,3,1114,870,1404,580,1273,711,55,6,86.1284,13.6646,60,16,124,0.4152,0.5649,,,,,,,,,,,,,,,,,46.3026,52.6341,65.3456,56.6457,11.2131,7.6849,37.069,41.5094,2.2233,0.2417,1.9816,20.8797,8.9415,11.9381,48.9125,33.6394,15.2731,4.1566,3.1899,0.9667,53.0691,13.7264,0.414,2.7066,1.4016,0.5317,,,
2025-07-22,48.9947,50,,,7.7965,21.2967,60.7304,50,,,,,106,,,53,21,16,2,1016,966,1348,635,1263,720,47,4,,,,,,,,,,,,,,,,,,,,,,,,42.5791,48.7591,62.3844,56.3017,11.0462,5.7421,36.1233,44.0678,1.8978,0.1946,1.7032,20.438,9.6837,10.7543,48.8078,33.7226,15.0852,3.9903,2.5304,1.4599,55.0852,12.9927,0.4113,2.3844,1.2165,0.3893,,,
2025-07-23,52.1543,50,,,7.7965,21.666,60.6483,50,,,,,98,,,48,28,13,2,1059,924,1331,652,1263,720,42,9,,,,,,,,,,,,,,,,,,,,,,,,42.6764,48.8564,61.2165,56.1071,9.635,7.0073,35.8586,34.0278,1.6545,0.3893,1.2652,20.438,9.3431,11.0949,49.5864,34.1119,15.4745,3.455,2.3844,1.0706,57.9075,12.1168,0.3944,1.6545,1.5572,0.2433,,,
2025-07-24,45.0554,50,,,8.6582,20.8863,59.9097,50,,,,,127,,,45,34,10,2,938,1046,1278,706,1247,736,48,9,,,,,,,,,,,,,,,,,,,,,,,,38.8132,44.6498,59.1926,55.5934,9.3872,7.7821,37.8238,38.125,2.0914,0.4377,1.6537,19.5525,10.3113,9.2412,48.4436,35.1654,13.2782,3.5506,2.9669,0.5837,54.1829,12.8891,0.3844,1.4591,1.9455,0.2918,,,
2025-07-25,29.4793,50,,,10.6191,18.8602,53.9155,50,,,,,403,,,23,85,8,3,616,1368,987,998,1119,866,27,14,,,,,,,,,,,,,,,,,,,,,,,,22.4708,30.2043,46.2549,49.2704,6.3716,19.0175,30.5344,41.1765,1.216,0.6809,0.535,18.0447,12.5973,5.4475,46.7899,38.8619,7.928,1.9455,7.8307,-5.8852,39.2023,7.7335,0.408,1.07,3.7451,0.535,,,
2025-07-28,23.0925,50,,,13.1494,17.5731,49.1071,50,,,,,434,,,37,114,9,4,482,1507,787,1202,1029,960,39,26,83.0228,16.9772,60,23,113,0.5142,0.4647,,,,,,,,,,,,,,,,,18.0106,23.0806,38.001,44.5196,9.2226,22.4529,25.1309,46.0215,1.7383,1.1589,0.5794,16.562,15.548,1.014,44.2781,43.2158,1.0623,2.3177,10.3332,-8.0155,26.8469,4.5872,0.4408,0.8691,5.7943,1.2554,,,
2025-07-29,28.1263,50,,,12.5051,18.6962,52.3165,50,,,,,74,,,113,18,9,1,601,1385,934,1051,1086,900,36,28,,,,,,,,,,,,,,,,,,,,,,,,25.9728,29.1342,43.6284,47.6654,18.2393,6.858,48.2667,23.4043,1.6537,1.2646,0.3891,17.8016,14.6887,3.1128,45.7685,41.0992,4.6693,8.8035,1.6051,7.1984,39.2996,4.2802,0.3847,1.0214,4.3288,0.3891,,,
2025-07-30,31.0656,50,,,12.0492,19.1803,52.5,50,,,,,102,,,89,32,9,1,670,1316,964,1022,1095,891,55,16,,,,,,,,,,,,,,,,,,,,,,,,30.9674,32.28,44.7739,47.788,15.0219,6.563,42.0712,34.8148,2.5766,0.6806,1.896,18.1818,14.3899,3.7919,45.9407,41.3709,4.5698,6.3199,2.2849,4.035,48.6145,3.8405,0.3587,1.0209,4.035,0.3889,,,
2025-07-31,27.3025,50,,,13.467,18.8293,50.9619,50,,,,,181,,,52,47,9,1,571,1418,851,1138,1062,927,43,26,,,,,,,,,,,,,,,,,,,,,,,,25.7407,28.0719,40.6508,46.1875,10.8791,16.7071,36.1607,23.8372,1.9427,1.117,0.8256,17.7271,15.7358,1.9913,44.7305,42.8363,1.8941,3.9339,3.9825,-0.0486,37.931,4.8567,0.4843,1.0685,3.7397,0.3885,,,
2025-08-01,20.9132,50,,,15.3282,16.5919,46.2699,50,,,,,383,,,33,116,9,0,439,1554,701,1292,966,1027,43,20,,,,,,,,,,,,,,,,,,,,,,,,19.2456,21.9052,33.8491,41.3926,11.3153,18.1818,24.359,48.1383,1.9826,0.9188,1.0638,15.8607,17.6983,-1.8375,43.2302,46.0348,-2.8046,2.7563,8.7524,-5.9961,31.4797,4.2553,0.4132,1.0155,3.3849,0.6286,,,
2025-08-04,26.5587,50,,,14.9798,17.8543,48.4211,50,,,,,130,,,93,49,12,4,569,1427,769,1227,1010,986,30,30,81.7805,18.2195,60,28,109,0.5931,0.3834,,,,,,,,,,,,,,,,,26.0597,26.3487,36.5125,43.4489,17.2929,9.5376,41.7827,34.3434,1.3969,1.2524,0.1445,16.5703,17.3892,-0.8189,43.9306,45.1349,-1.2042,7.2254,3.2755,3.9499,38.5838,4.7688,0.3514,1.7823,2.2158,0.7225,,,
2025-08-05,26.6992,50,,,15.5881,17.4603,47.4969,50,,,,,145,,,46,40,8,5,563,1432,721,1274,987,1008,33,24,,,,,,,,,,,,,,,,,,,,,,,,26.2548,26.3514,34.1216,42.2297,10.9556,8.639,33.0396,36.3128,1.4479,0.9653,0.4826,16.168,18.0502,-1.8822,43.8707,45.7529,-1.8822,3.6197,3.1371,0.4826,45.9942,4.6815,0.295,1.0618,3.4749,0.8205,,,
2025-08-06,21.4489,50,,,17.7452,16.4021,44.77,50,,,,,305,,,39,73,7,5,452,1545,635,1362,928,1069,21,46,,,,,,,,,,,,,,,,,,,,,,,,19.1992,21.0806,30.2943,39.7009,9.4067,17.2697,28.7179,39.1061,0.9165,2.026,-1.1095,15.0507,20.7429,-5.6922,42.2094,47.9016,-5.6922,2.7014,6.7535,-4.0521,35.6006,4.8722,0.3481,0.7718,5.6922,0.7236,,,
2025-08-07,20.8299,50,,,18.3076,16.4768,44.2636,50,,,,,169,,,54,54,7,5,438,1561,627,1372,916,1083,24,65,,,,,,,,,,,,,,,,,,,,,,,,20.3087,20.5499,29.8119,38.9773,11.1915,17.4144,34.4828,24.9307,1.013,2.9908,-1.9778,14.9542,21.2253,-6.2711,41.4858,48.7217,-7.2359,3.8591,4.3415,-0.4824,33.7675,4.1968,0.4575,0.7236,4.631,0.7236,,,
2025-08-08,17.738,50,,,20.057,14.9308,40.358,50,,,,,259,,,48,72,7,4,363,1636,539,1460,833,1166,28,45,,,,,,,,,,,,,,,,,,,,,,,,17.3661,17.4144,25.808,35.5041,13.314,13.8929,26.8116,39.2361,0.9648,1.9778,-1.013,13.8929,22.8654,-8.9725,40.0386,51.0854,-11.0468,3.5697,5.451,-1.8813,36.4206,4.8239,0.3204,0.8683,3.6179,0.8201,,,
2025-08-11,20.7593,50,,,20.0323,15.1858,41.3974,50,,,,,179,,,85,61,5,3,432,1566,592,1407,861,1138,30,57,81.6116,18.3884,60,35,92,0.565,0.4095,,,,,,,,,,,,,,,,,23.4983,20.3748,27.7271,36.0884,16.05,12.9745,40.7186,37.4074,1.1052,2.4027,-1.2975,14.0798,23.0658,-8.9861,40.5094,50.6968,-10.1874,6.5353,4.8534,1.6819,39.3561,5.1418,0.393,0.6247,4.469,0.913,,,
2025-08-12,23.5772,50,,,20.2033,15.5691,42.1951,50,,,,,131,,,77,51,5,5,492,1506,608,1391,874,1125,21,33,,,,,,,,,,,,,,,,,,,,,,,,27.3999,23.4443,28.5576,36.8066,17.4626,8.7795,31.4917,45.0549,0.9165,1.3989,-0.4824,14.0376,22.9137,-8.876,40.2798,50.6995,-10.4197,5.4993,3.9556,1.5437,45.4896,5.9817,0.353,0.7718,4.0521,0.8683,,,
