date,time,group,% change
2026-09-04,15:29,INDIANB,-0.1702
2026-09-04,15:29,INDIANHUME,6.9646
2026-09-04,15:29,INDIASHLTR,0.3483
2026-09-04,15:29,INDIGOPNTS,2.1361
2026-09-04,15:29,INDIQUBE,8.9067
2026-09-04,15:29,INDNIPPON,1.7303
2026-09-04,15:29,INDOAMIN,1.753
2026-09-04,15:29,INDOBORAX,22.5223
2026-09-04,15:29,INDOCO,20.0101
2026-09-04,15:29,INDOMIM,12.163
2026-09-04,15:29,INDORAMA,33.2359
2026-09-04,15:29,INDOSTAR,4.6571
2026-09-04,15:29,INDOTECH,1.5159
2026-09-04,15:29,INDPRUD,1.6444
2026-09-04,15:29,INDSWFTLAB,13.7148
2026-09-04,15:29,INDUSINDBK,-0.2078
2026-09-04,15:29,INDUSTOWER,-0.8421
2026-09-04,15:29,INFOBEAN,1.2051
2026-09-04,15:29,INFY,-0.8685
2026-09-04,15:29,INGERRAND,8.2083
2026-09-04,15:29,INNOVACAP,13.1879
2026-09-04,15:29,INNOVANA,-0.6349
2026-09-04,15:29,INOXINDIA,15.2245
2026-09-04,15:29,INSECTICID,-0.0404
2026-09-04,15:29,INTELLECT,-1.2654
2026-09-04,15:29,INTERARCH,-1.8289
2026-09-04,15:29,INTLCONV,2.6815
2026-09-04,15:29,INVPRECQ,6.426
2026-09-04,15:29,IOB,-0.3268
2026-09-04,15:29,IOC,-0.7287
2026-09-04,15:29,IOLCP,23.9769
2026-09-04,15:29,IONEXCHANG,9.2803
2026-09-04,15:29,IPCALAB,4.2821
2026-09-04,15:29,IRIS,7.7646
2026-09-04,15:29,IRISDOREME,9.0566
2026-09-04,15:29,ISGEC,5.4228
2026-09-04,15:29,ITI,-1.7133
2026-09-04,15:29,IZMO,-1.5061
2026-09-04,15:29,J&KBANK,1.3854
2026-09-04,15:29,JAGRAN,-1.5181
2026-09-04,15:29,JAGSNPHARM,3.6526
2026-09-04,15:29,JAIBALAJI,-0.3288
2026-09-04,15:29,JAICORPLTD,-1.6601
2026-09-04,15:29,JARO,-0.7682
2026-09-04,15:29,JASH,-0.4162
2026-09-04,15:29,JAYAGROGN,5.9353
2026-09-04,15:29,JAYKAY,2.1196
2026-09-04,15:29,JAYNECOIND,0.8266
2026-09-04,15:29,JBMA,0.684
2026-09-04,15:29,JGCHEM,-0.4411
2026-09-04,15:29,JINDALPOLY,1.0065
2026-09-04,15:29,JINDALSAW,12.9068
2026-09-04,15:29,JINDALSTEL,4.3813
2026-09-04,15:29,JINDRILL,13.1099
2026-09-04,15:29,JINDWORLD,61.4089
2026-09-04,15:29,JISLJALEQS,11.3235
2026-09-04,15:29,JITFINFRA,-0.5552
2026-09-04,15:29,JKPAPER,6.5791
2026-09-04,15:29,JMFINANCIL,3.2445
2026-09-04,15:29,JNPR,9.6905
2026-09-04,15:29,JPOLYINVST,-0.909
2026-09-04,15:29,JSL,-0.8266
2026-09-04,15:29,JSLL,-0.1933
2026-09-04,15:29,JSWDULUX,1.1052
2026-09-04,15:29,JSWINFRA,-0.7156
2026-09-04,15:29,JSWSTEEL,3.6938
2026-09-04,15:29,JTLIND,21.6912
2026-09-04,15:29,JUBLPHARMA,6.6382
2026-09-04,15:29,JUNIPER,12.8742
2026-09-04,15:29,JUSTDIAL,1.8448
2026-09-04,15:29,JYOTICNC,17.0115
2026-09-04,15:29,KABRAEXTRU,11.268
2026-09-04,15:29,KAJARIACER,-0.9588
2026-09-04,15:29,KALAMANDIR,0.383
2026-09-04,15:29,KALYANKJIL,-1.8361
2026-09-04,15:29,KAMATHOTEL,15.86
2026-09-04,15:29,KAMDHENU,15.9232
2026-09-04,15:29,KANORICHEM,2.8156
2026-09-04,15:29,KAPSTON,11.7371
2026-09-04,15:29,KARURVYSYA,4.4461
2026-09-04,15:29,KAYA,2.51
2026-09-04,15:29,KAYNES,-1.4517
2026-09-04,15:29,KCP,4.5724
2026-09-04,15:29,KENNAMET,32.0072
2026-09-04,15:29,KERNEX,3.7278
2026-09-04,15:29,KICL,-1.6911
2026-09-04,15:29,KILITCH,4.8499
2026-09-04,15:29,KIOCL,-1.5587
2026-09-04,15:29,KIRANVYPAR,1.8141
2026-09-04,15:29,KIRIINDUS,36.2163
2026-09-04,15:29,KIRLFER,6.0942
2026-09-04,15:29,KIRLOSENG,4.7725
2026-09-04,15:29,KISSHT,1.543
2026-09-04,15:29,KITEX,0.0311
2026-09-04,15:29,KKCL,-1.286
2026-09-04,15:29,KLBRENG-B,34.866
2026-09-04,15:29,KMEW,10.0453
2026-09-04,15:29,KOPRAN,16.4388
2026-09-04,15:29,KOTAKBANK,8.0978
2026-09-04,15:29,KOVAI,-0.9719
2026-09-04,15:29,KPEL,1.4646
2026-09-04,15:29,KPIGREEN,1.2867
2026-09-04,15:29,KPIL,0.1709
2026-09-04,15:29,KPRMILL,4.4646
2026-09-04,15:29,KRBL,6.6338
2026-09-04,15:29,KRISHANA,-1.6767
2026-09-04,15:29,KRN,2.533
2026-09-04,15:29,KRONOX,21.8915
2026-09-04,15:29,KROSS,3.1043
2026-09-04,15:29,KRSNAA,0.2776
2026-09-04,15:29,KRYSTAL,5.5126
2026-09-04,15:29,KSB,2.3012
2026-09-04,15:29,KSHINTL,6.4019
2026-09-04,15:29,KSL,13.3406
2026-09-04,15:29,KSOLVES,-0.7479
2026-09-04,15:29,KTKBANK,10.9625
2026-09-04,15:29,KWIL,8.5847
2026-09-04,15:29,LALPATHLAB,0.0107
2026-09-04,15:29,LANDMARK,-0.1663
2026-09-04,15:29,LAURUSLABS,1.6743
2026-09-04,15:29,LAXMIDENTL,-0.7476
2026-09-04,15:29,LCL,6.4628
2026-09-04,15:29,LENSKART,12.7222
2026-09-04,15:29,LGBBROSLTD,6.2391
2026-09-04,15:29,LGEINDIA,-1.6131
2026-09-04,15:29,LGHL,-1.2386
2026-09-04,15:29,LICHSGFIN,12.8048
2026-09-04,15:29,LICI,1.3049
2026-09-04,15:29,LIKHITHA,-0.9048
2026-09-04,15:29,LINCOLN,-0.4091
2026-09-04,15:29,LLOYDSENT,-1.8771
